division,family,subfamily,tribe,genus,specific_epithet,subspecific_epithet,common_name,scientific_name,author,year_of_publication
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Flos,diardi,capeta,BIFID PLUSHBLUE,Flos diardi capeta,Hewitson,1878
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Horaga,lefebvrei,lefebvrei,ONYX,Horaga lefebvrei lefebvrei,C. Felder & R. Felder,1862
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Horaga,lefebvrei,osmana,ONYX,Horaga lefebvrei osmana,Cowan,1966
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Horaga,lefebvrei,osma,ONYX,Horaga lefebvrei osma,Fruhstorfer,1912
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Horaga,syrinx,ashinica,YELLOW ONYX,Horaga syrinx ashinica,Murayama & Okamura,1973
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Hypolycaena,erylus,tmolus,COMMON TIT,Hypolycaena erylus tmolus,C.& R.Felder,1862
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Hypolycaena,ithna,,HAIRSTREAK or TIT,Hypolycaena ithna,Hewitson,1869
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Hypolycaena,shirozui,,HAIRSTREAK or TIT,Hypolycaena shirozui,H. HAYASHI,1981
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Hypolycaena,sipylus,tharrytas,HAIRSTREAK or TIT,Hypolycaena sipylus tharrytas,C.& R.Felder,1862
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Hypolycaena,thecloides,philippina,DARK TIT,Hypolycaena thecloides philippina,Staudinger,1889
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Hypothecla,astyla,astyla,HAIRSTREAK,Hypothecla astyla astyla,C.& R. Felder,1862
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Iraota,rochana,garzoni,SCARCE SILVERSTREAK,Iraota rochana garzoni,SCHROEDER & TREADAWAY,1986
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Iraota,rochana,lazarena,SCARCE SILVERSTREAK,Iraota rochana lazarena,C. & R. Felder,1862
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Loxura,cassiopeia,yilma,BRANDED YAMFLY,Loxura cassiopeia yilma,Fruhstorfer,1926
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Matsutaroa,iljai,,MATSUTAROA HAIRSTREAK,Matsutaroa iljai,"H. HAYASHI, SCHROEDER & TREADAWAY",1984
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Rachana,plateni,plateni,BANDED ROYAL,Rachana plateni plateni,Semper,1890
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Rachana,jalindra,palawandra,BANDED ROYAL,Rachana jalindra palawandra,STAUDINGER,1889
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Rapala,caerulescens,,FLASH,Rapala caerulescens,STAUDINGER,1889
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Rapala,dieneces,dieneces,SCARLET FLASH,Rapala dieneces dieneces,Hewitson,1878
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Rapala,diopites,alcetas,FLASH,Rapala diopites alcetas,STAUDINGER,1889
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Rapala,elcia,,FLASH,Rapala elcia,HEWITSON,1863
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Rapala,manea,philippensis,SLATE FLASH,Rapala manea philippensis,Fruhstorfer,1912
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Rapala,tomokoae,takanamii,FLASH,Rapala tomokoae takanamii,H. HAYASHI,1984
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Rapala,zamona,zamona,FLASH,Rapala zamona zamona,Fruhstorfer,1912
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Rapala,varuna,nada,INDIGO FLASH,Rapala varuna nada,FRUHSTORFER,1912
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Remelana,davisi,fulminans,ROYAL,Remelana davisi fulminans,Schroder & Treadaway,1978
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Remelana,jangala,westermannii,CHOCOLATE ROYAL,Remelana jangala westermannii,C.& R.Felder,1865
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Surendra,vivarna,palowna,ACACIA BLUE,Surendra vivarna palowna,STAUDINGER,1889
Rhopalocera,Lycaenidae,Lycaeninae,Polyommatini,Sinthusa,natsumiae,natsumiae,SPARK,Sinthusa natsumiae natsumiae,Hayashi,1979
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Tajuria,jalajala,jalajala,ROYAL,Tajuria jalajala jalajala,C. & R. Felder,1862
Rhopalocera,Lycaenidae,Lycaeninae,Theclini,Zeltus,amasa,masaya,FLUFFY TIT,Zeltus amasa masaya,Takanami,1984
Rhopalocera,Lycaenidae,Miletinae,Miletini,Allotinus,albatus,mendax,DARKIE,Allotinus albatus mendax,Eliot,1986
Rhopalocera,Lycaenidae,Miletinae,Miletini,Allotinus,fallax,fallax,DARKIE,Allotinus fallax fallax,C.& R. Felder,1865
Rhopalocera,Lycaenidae,Miletinae,Miletini,Allotinus,fallax,negrosensis,DARKIE,Allotinus fallax negrosensis,SCHROEDER & TREADAWAY,2000
Rhopalocera,Lycaenidae,Miletinae,Miletini,Allotinus,nigritus,,DARKIE,Allotinus nigritus,Semper,1889
Rhopalocera,Lycaenidae,Miletinae,Miletini,Allotinus,subviolaceus,subviolaceus,BLUE DARKIE,Allotinus subviolaceus subviolaceus,FELDER & FELDER,1865
Rhopalocera,Lycaenidae,Miletinae,Miletini,Logania,marmorata,,PALE MOTTLE,Logania marmorata,Moore,1884
Rhopalocera,Lycaenidae,Miletinae,Miletini,Logania,marmorata,palawana,PALE MOTTLE,Logania marmorata palawana,Fruhstorfer,1914
Rhopalocera,Lycaenidae,Miletinae,Miletini,Miletus,melanion,melanion,BROWNIE or BROWNING,Miletus melanion melanion,C.& R.Felder,1865
Rhopalocera,Lycaenidae,Miletinae,Miletini,Miletus,symethus,edonus,GREAT BROWNIE,Miletus symethus edonus,Fruhstorfer,1913
Rhopalocera,Lycaenidae,Miletinae,Spalgini,Spalgis,epius,strigatus,APEFLY,Spalgis epius strigatus,Semper,1889
Rhopalocera,Lycaenidae,Poritiinae,,Deramas,evelynae,nahomiae,BLUEJOHN,Deramas evelynae nahomiae,TAKANAMI,1985
Rhopalocera,Lycaenidae,Poritiinae,,Deramas,montana,,BLUEJOHN,Deramas montana,SCHROEDER & TREADAWAY,1978
Rhopalocera,Lycaenidae,Poritiinae,,Deramas,toshikoae,,BLUEJOHN,Deramas toshikoae,H. HAYASHI,1981
Rhopalocera,Lycaenidae,Poritiinae,,Poritia,philota,glennuydai,MALAYAN GEM,Poritia philota glennuydai,SCHROEDER & TREADAWAY,1989
Rhopalocera,Lycaenidae,Poritiinae,,Poritia,philota,phare,MALAYAN GEM,Poritia philota phare,Deuce,1895
Rhopalocera,Lycaenidae,Poritiinae,,Poritia,talophi,,MALAYAN GEM,Poritia talophi,"H. HAYASHI, SCHROEDER & TREADAWAY",1984
Rhopalocera,Nymphalidae,Charaxinae,Charaxini,Charaxes,amycus,amycus,RAJAH,Charaxes amycus amycus,C.& R.Felder,1861
Rhopalocera,Nymphalidae,Charaxinae,Charaxini,Charaxes,amycus,boholensis,RAJAH,Charaxes amycus boholensis,TSUKADA,1991
Rhopalocera,Nymphalidae,Charaxinae,Charaxini,Charaxes,amycus,negrosensis,RAJAH,Charaxes amycus negrosensis,SCHROEDER & TREADAWAY,1982
Rhopalocera,Nymphalidae,Charaxinae,Charaxini,Charaxes,harmodius,harpagon,RAJAH,Charaxes harmodius harpagon,STAUDINGER,1889
Rhopalocera,Nymphalidae,Charaxinae,Charaxini,Charaxes,bajula,adoracion,TAWNY RAJAH,Charaxes bajula adoracion,Schroeder & Treadaway,1989
Rhopalocera,Nymphalidae,Charaxinae,Charaxini,Polyura,athamas,acuta,COMMON NAWAB,Polyura athamas acuta,Rothschild,1899
Rhopalocera,Nymphalidae,Charaxinae,Charaxini,Polyura,athamas,palawanica,COMMON NAWAB,Polyura athamas palawanica,Rothschild,1899
Rhopalocera,Nymphalidae,Charaxinae,Charaxini,Polyura,delphis,nivea,JEWELLED NAWAB,Polyura delphis nivea,ROTHSCHILD,1899
Rhopalocera,Nymphalidae,Charaxinae,Prothoini,Prothoe,franck,aphrodite,BLUE BEGUM,Prothoe franck aphrodite,Fruhstorfer,1900
Rhopalocera,Nymphalidae,Charaxinae,Prothoini,Prothoe,semperi,boholensis,BEGUM,Prothoe semperi boholensis,Okano & Okano,1989
Rhopalocera,Nymphalidae,Danainae,Danaini,Danaus,affinis,abigar,MANGROVE TIGER,Danaus affinis abigar,Eschscholtz,1821
Rhopalocera,Nymphalidae,Danainae,Danaini,Danaus,chrysippus,chrysippus,PLAIN TIGER or AFRICAN MONARCH,Danaus chrysippus chrysippus,Linnaeus,1758
Rhopalocera,Nymphalidae,Danainae,Danaini,Danaus,genutia,adnana,COMMON TIGER or STRIPED TIGER,Danaus genutia adnana,Swinhoe,1917
Rhopalocera,Nymphalidae,Danainae,Danaini,Danaus,genutia,genutia,COMMON TIGER or STRIPED TIGER,Danaus genutia genutia,CRAMER,1779
Rhopalocera,Nymphalidae,Danainae,Danaini,Danaus,melanippus,edmondii,WHITE TIGER,Danaus melanippus edmondii,Lesson,1837
Rhopalocera,Nymphalidae,Danainae,Danaini,Ideopsis,gaura,anapis,SMALLER WOOD NYMPH,Ideopsis gaura anapis,C. FELDER,1861
Rhopalocera,Nymphalidae,Danainae,Danaini,Ideopsis,gaura,canlaonii,SMALLER WOOD NYMPH,Ideopsis gaura canlaonii,Jumalon,1971
Rhopalocera,Nymphalidae,Danainae,Danaini,Ideopsis,gaura,messala,SMALLER WOOD NYMPH,Ideopsis gaura messala,FRUHSTORFER,1910
Rhopalocera,Nymphalidae,Danainae,Danaini,Ideopsis,juventa,manillana,GREY GLASSY TIGER,Ideopsis juventa manillana,Moore,1883
Rhopalocera,Nymphalidae,Danainae,Danaini,Ideopsis,vulgaris,palawana,BLUE GLASSY TIGER,Ideopsis vulgaris palawana,Staudinger,1889
Rhopalocera,Nymphalidae,Danainae,Danaini,Parantica,aspasia,cerilla,YELLOW GLASSY TIGER,Parantica aspasia cerilla,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Danainae,Danaini,Parantica,dannatti,diuataensis,DANNATT'S TIGER,Parantica dannatti diuataensis,Takei & Yamamoto,1979
Rhopalocera,Nymphalidae,Danainae,Danaini,Parantica,luzonensis,luzonensis,GLASSY TIGER,Parantica luzonensis luzonensis,C.& R. Felder,1863
Rhopalocera,Nymphalidae,Danainae,Danaini,Parantica,phyle,,FELDER'S TIGER,Parantica phyle,C.& R. Felder,1863
Rhopalocera,Nymphalidae,Danainae,Danaini,Parantica,sita,oblita,CHESTNUT TIGER,Parantica sita oblita,TSUKADA & NISHIYAMA,1980
Rhopalocera,Nymphalidae,Danainae,Danaini,Parantica,vitrina,oenone,GLASSY TIGER,Parantica vitrina oenone,Butler,1865
Rhopalocera,Nymphalidae,Danainae,Danaini,Parantica,vitrina,vitrina,GLASSY TIGER,Parantica vitrina vitrina,Felder & Felder,1861
Rhopalocera,Nymphalidae,Danainae,Danaini,Parantica,vitrina,vitrina,GLASSY TIGER,Parantica vitrina vitrina,C.& R. Felder,1861
Rhopalocera,Nymphalidae,Danainae,Danaini,Tirumala,hamata,orientalis,DARK BLUE TIGER,Tirumala hamata orientalis,Semper,1879
Rhopalocera,Nymphalidae,Danainae,Danaini,Tirumala,ishmoides,sontinus,BLUE TIGER,Tirumala ishmoides sontinus,Fruhstorfer,1911
Rhopalocera,Nymphalidae,Danainae,Danaini,Tirumala,limniace,orestilla,BLUE TIGER,Tirumala limniace orestilla,Fruhstorfer,1910
Rhopalocera,Nymphalidae,Danainae,Danaini,Tirumala,septentrionis,palawana,DARK BLUE TIGER,Tirumala septentrionis palawana,FRUHSTORFER,1899
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,blossomae,corazonae,SCHAUS' CROW,Euploea blossomae corazonae,SCHROEDER,1977
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,blossomae,sibulanensis,SCHAUS' CROW,Euploea blossomae sibulanensis,JUMALON,1971
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,camaralzeman,claudina,BLUE KING CROW,Euploea camaralzeman claudina,Staudinger,1889
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,eunice,oculata,BLUE-BRANDED KING CROW,Euploea eunice oculata,Moore,1883
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,eunice,syra,BLUE-BRANDED KING CROW,Euploea eunice syra,Fruhstorfer,1901
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,midamus,clorinde,BLUE-SPOTTED CROW,Euploea midamus clorinde,Staudinger,1889
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,mulciber,dufresne,STRIPED BLUE CROW,Euploea mulciber dufresne,Godart,1823
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,mulciber,kochi,STRIPED BLUE CROW,Euploea mulciber kochi,Moore,1883
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,mulciber,mindanensis,STRIPED BLUE CROW,Euploea mulciber mindanensis,Staudinger,1885
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,mulciber,,STRIPED BLUE CROW,Euploea mulciber,Cramer,1777
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,mulciber,paupera,STRIPED BLUE CROW,Euploea mulciber paupera,Staudinger,1889
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,swainson,butra,SWAINSON'S CROW,Euploea swainson butra,Staudinger,1889
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,swainson,swainson,SWAINSON'S CROW,Euploea swainson swainson,Godart,1824
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,sylvester,dotata,DOUBLE-BRANDED CROW,Euploea sylvester dotata,Fruhstorfer,1900
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,tobleri,tobleri,TOBLER'S CROW,Euploea tobleri tobleri,Semper,1878
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,tulliolus,palawana,PURPLE CROW,Euploea tulliolus palawana,Fruhstorfer,1900
Rhopalocera,Nymphalidae,Danainae,Euploeini,Euploea,tulliolus,pollita,PURPLE CROW,Euploea tulliolus pollita,Erichson,1834
Rhopalocera,Nymphalidae,Danainae,Euploeini,Idea,leuconoe,leuconoe,PAPER KITE,Idea leuconoe leuconoe,Erichson,1834
Rhopalocera,Nymphalidae,Danainae,Euploeini,Idea,leuconoe,obscura,PAPER KITE,Idea leuconoe obscura,Staudinger,1889
Rhopalocera,Nymphalidae,Danainae,Euploeini,Idea,leuconoe,princesa,PAPER KITE or SIAM TREE NYMPH,Idea leuconoe princesa,Staudinger,1889
Rhopalocera,Nymphalidae,Danainae,Euploeini,Idea,leuconoe,,PAPER KITE or SIAM TREE NYMPH,Idea leuconoe,Erichson,1834
Rhopalocera,Nymphalidae,Libytheinae,,Libythea,geoffroy,philippina,BLUE BEAK,Libythea geoffroy philippina,Staudinger,1889
Rhopalocera,Nymphalidae,Libytheinae,,Libythea,narina,luzonica,WHITE-SPOTTED BEAK,Libythea narina luzonica,Moore,1901
Rhopalocera,Nymphalidae,Nymphalinae,Apaturini,Euripus,nyctelius,clytia,COURTESAN,Euripus nyctelius clytia,C.& R. Felder,1867
Rhopalocera,Nymphalidae,Nymphalinae,Apaturini,Euripus,nyctelius,nysia,COURTESAN,Euripus nyctelius nysia,SEMPER,1887
Rhopalocera,Nymphalidae,Nymphalinae,Apaturini,Euripus,nyctelius,sparsus,COURTESAN,Euripus nyctelius sparsus,TSUKADA,1991
Rhopalocera,Nymphalidae,Nymphalinae,Apaturini,Hestinalis,waterstradti,borealis,CIRCE,Hestinalis waterstradti borealis,TSUKADA,1991
Rhopalocera,Nymphalidae,Nymphalinae,Apaturini,Rohana,parisatis,nana,BLACK PRINCE,Rohana parisatis nana,STAUDINGER,1889
Rhopalocera,Nymphalidae,Nymphalinae,Apaturini,Rohana,rhea,mindora,PRINCE,Rohana rhea mindora,FRUHSTORFER,1906
Rhopalocera,Nymphalidae,Nymphalinae,Apaturini,Rohana,rhea,rhea,LUZON PRINCE,Rohana rhea rhea,Felder,1863
Rhopalocera,Nymphalidae,Nymphalinae,Biblidini,Ariadne,merione,luzonia,COMMON CASTOR,Ariadne merione luzonia,Felder,1867
Rhopalocera,Nymphalidae,Nymphalinae,Cyrestini,Chersonesia,rahria,rahria,WAVY MAPLET,Chersonesia rahria rahria,Horsfield & Moore,1857
Rhopalocera,Nymphalidae,Nymphalinae,Cyrestini,Cyrestis,cassander,orchomenus,MAPWING,Cyrestis cassander orchomenus,Fruhstorfer,1912
Rhopalocera,Nymphalidae,Nymphalinae,Cyrestini,Cyrestis,cassander,thessa,MAPWING,Cyrestis cassander thessa,Fruhstorfer,1889
Rhopalocera,Nymphalidae,Nymphalinae,Cyrestini,Cyrestis,kudrati,,MAPWING,Cyrestis kudrati,Jumalon,1975
Rhopalocera,Nymphalidae,Nymphalinae,Cyrestini,Cyrestis,maenalis,negros,COMMON MAPWING,Cyrestis maenalis negros,Martin,1903
Rhopalocera,Nymphalidae,Nymphalinae,Cyrestini,Cyrestis,maenalis,maenalis,COMMON MAPWING,Cyrestis maenalis maenalis,Erichson,1834
Rhopalocera,Nymphalidae,Nymphalinae,Cyrestini,Cyrestis,maenalis,obscurior,COMMON MAPWING,Cyrestis maenalis obscurior,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Cyrestini,Cyrestis,maenalis,rizali,COMMON MAPWING,Cyrestis maenalis rizali,Tsukada & Nishiyama,1985
Rhopalocera,Nymphalidae,Nymphalinae,Cyrestini,Cyrestis,maenalis,rothschildi,COMMON MAPWING,Cyrestis maenalis rothschildi,Martin,1903
Rhopalocera,Nymphalidae,Nymphalinae,Cyrestini,Cyrestis,nivea,superbus,STRAIGHT-LINE MAPWING,Cyrestis nivea superbus,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Algia,fasciata,palloris,LITTLE BANDED YEOMAN,Algia fasciata palloris,Fruhstorfer,1900
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Argyreus,hyperbius,sagada,LACED FRITILLARY,Argyreus hyperbius sagada,Fruhstorfer,1900
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Argyreus,hyperbius,sagada,LACED FRITILLARY,Argyreus hyperbius sagada,Fruhstorfer,1912
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cethosia,biblis,insularis,RED LACEWING,Cethosia biblis insularis,C.& R. Felder,1861
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cethosia,hypsea,palawana,MALAY LACEWING,Cethosia hypsea palawana,Fruhstorfer,1900
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cethosia,luzonica,boholica,LACEWING,Cethosia luzonica boholica,Semper,1888
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cethosia,luzonica,luzonica,LACEWING,Cethosia luzonica luzonica,C. & R. Felder,1863
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cethosia,luzonica,magindanaica,LACEWING,Cethosia luzonica magindanaica,Semper,1888
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cethosia,luzonica,pariana,LACEWING,Cethosia luzonica pariana,Semper,1888
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cethosia,mindanensis,festiva,LACEWING,Cethosia mindanensis festiva,Fruhstorfer,1909
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cirrochroa,menones,,YEOMAN,Cirrochroa menones,Semper,1888
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cirrochroa,satellita,illergeta,SATELLITE YEOMAN,Cirrochroa satellita illergeta,Fruhstorfer,1912
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cirrochroa,tyche,laudabilis,COMMON YEOMAN,Cirrochroa tyche laudabilis,Fruhstorfer,1900
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cirrochroa,tyche,tyche,COMMON YEOMAN,Cirrochroa tyche tyche,Felder & Felder,1861
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cupha,arias,arias,RUSTIC,Cupha arias arias,C.& R. Felder,1867
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cupha,arias,dapatana,RUSTIC,Cupha arias dapatana,Grose-Smith,1887
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Cupha,erymanthis,erymanthis,RUSTIC,Cupha erymanthis erymanthis,DRURY,1773
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Phalanta,alcippe,alcippoides,SMALL LEOPARD,Phalanta alcippe alcippoides,Moore,1900
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Phalanta,alcippe,semperi,SMALL LEOPARD,Phalanta alcippe semperi,Moore,1900
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Phalanta,phalantha,phalantha,COMMON LEOPARD,Phalanta phalantha phalantha,Drury,1773
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Terinos,clarissa,lucia,VELVET NYMPH,Terinos clarissa lucia,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Vagrans,sinha,sinha,VAGRANT,Vagrans sinha sinha,Kollar,1844
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Vindula,dejone,,LESSER CRUISER,Vindula dejone,Erichson,1834
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Vindula,dejone,dejone,LESSER CRUISER,Vindula dejone dejone,Erichson,1834
Rhopalocera,Nymphalidae,Nymphalinae,Heliconiini,Vindula,erota,montana,COMMON CRUISER or MALAYAN CRUISER,Vindula erota montana,Fruhstorfer,1899
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Doleschallia,bisaltide,philippensis,AUTUMN LEAF,Doleschallia bisaltide philippensis,Fruhstorfer,1899
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Hypolimnas,anomala,anomala,,Hypolimnas anomala anomala,Wallace,1869
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Hypolimnas,bolina,jacintha,EGGFLY,Hypolimnas bolina jacintha,Drury,1773
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Hypolimnas,bolina,philippensis,GREAT EGGFLY,Hypolimnas bolina philippensis,Butler,1874
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Hypolimnas,misippus,,DANAID EGGFLY,Hypolimnas misippus,Linnaeus,1764
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Junonia,almana,almana,PEACOCK PANSY,Junonia almana almana,Linnaeus,1758
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Junonia,atlites,atlites,GREY PANSY,Junonia atlites atlites,Linnaeus,1758
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Junonia,hedonia,ida,BROWN PANSY or BROWN SOLDIER,Junonia hedonia ida,Cramer,1775
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Junonia,iphita,adelaida,CHOCOLATE SOLDIER or CHOCOLATE PANSY,Junonia iphita adelaida,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Junonia,lemonias,janome,LEMON PANSY,Junonia lemonias janome,Tsukada & Kaneko,1985
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Junonia,orithya,leucasia,BLUE PANSY,Junonia orithya leucasia,Fruhstorfer,1912
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Kaniska,canace,benguetana,BLUE ADMIRAL,Kaniska canace benguetana,Semper,1888
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Rhinopalpa,polynice,stratonice,WIZARD,Rhinopalpa polynice stratonice,C. & R. Felder,1867
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Rhinopalpa,polynice,validice,WIZARD,Rhinopalpa polynice validice,Fruhstorfer,1912
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Symbrenthia,hippoclus,galepsus,COMMON JESTER,Symbrenthia hippoclus galepsus,Fruhstorfer,1908
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Symbrenthia,hypselis,niphandina,SPOTTED JESTER,Symbrenthia hypselis niphandina,Fruhstorfer,1912
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Symbrenthia,lilaea,semperi,COMMON JESTER,Symbrenthia lilaea semperi,Moore,1889
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Symbrenthia,lilaea,thimo,COMMON JESTER,Symbrenthia lilaea thimo,Fruhstorfer,1907
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Vanessa,cardui,,PAINTED LADY,Vanessa cardui,Linnaeus,1758
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Vanessa,indica,indica,INDIAN RED ADMIRAL,Vanessa indica indica,Herbst,1764
Rhopalocera,Nymphalidae,Nymphalinae,Nymphaliini,Yoma,sabina,podium,LURCHER,Yoma sabina podium,Tsukada,1985
Rhopalocera,Nymphalidae,Nymphalinae,Pseudergolini,Dichorragia,nesimachus,luzonensis,CONSTABLE,Dichorragia nesimachus luzonensis,SHIMAGAMI,1990
Rhopalocera,Nymphalidae,Nymphalinae,Pseudergolini,Dichorragia,nesimachus,machates,CONSTABLE,Dichorragia nesimachus machates,Fruhstorfer,1903
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Athyma,alcamene,jagori,SERGEANT,Athyma alcamene jagori,FRUHSTORFER,1906
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Athyma,godmani,godmani,TYPICAL SERGEANT,Athyma godmani godmani,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Athyma,kasa,bignayana,TYPICAL SERGEANT,Athyma kasa bignayana,Fruhstorfer,1906
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Athyma,kasa,kasa,TYPICAL SERGEANT,Athyma kasa kasa,Moore,1858
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Athyma,perius,perius,COMMON SERGEANT,Athyma perius perius,Linnaeus,1758
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Athyma,salvini,,SERGEANT,Athyma salvini,FRUHSTORFER,1912
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Athyma,speciosa,speciosa,SERGEANT,Athyma speciosa speciosa,Staudinger,1889
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Bassarona,dunya,monara,GREAT MARQUIS,Bassarona dunya monara,Fruhstorfer,1913
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Cynitia,phlegethon,visayana,COUNT,Cynitia phlegethon visayana,SCHROEDER & TREADAWAY,1981
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Dophla,evelina,eva,REDSPOT DUKE,Dophla evelina eva,Felder,1867
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Dophla,evelina,proditrix,REDSPOT DUKE,Dophla evelina proditrix,Fruhstorfer,1913
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Dophla,evelina,tyawena,REDSPOT DUKE,Dophla evelina tyawena,Fruhstorfer,1913
Rhopalocera,Nymphalidae,Nymphalinae,Limenitidini,Euthalia,aconthea,palawana,COMMON BARON,Euthalia aconthea palawana,Staudinger,1889
