division,family,genus,specific_epithet,subspecific_epithet,common_name,scientific_name,author,year_of_publication
Angiosperm,Cyperaceae,Carex,phacota,,,Carex phacota,Spreng.,1826
Angiosperm,Cyperaceae,Carex,pseudocyperus,,,Carex pseudocyperus,L.,1753
Angiosperm,Cyperaceae,Carex,rafflesiana,,,Carex rafflesiana,Boott,1846
Angiosperm,Cyperaceae,Carex,ramosii,,,Carex ramosii,Kük.,1910
Angiosperm,Cyperaceae,Carex,rhynchachaenium,,,Carex rhynchachaenium,C.B.Clarke,1906
Angiosperm,Cyperaceae,Carex,satsumensis,,,Carex satsumensis,Franch. & Sav.,1878
Angiosperm,Cyperaceae,Carex,subtransversa,,,Carex subtransversa,C.B.Clarke,1907
Angiosperm,Cyperaceae,Carex,subtrigona,,,Carex subtrigona,(Nelmes) K.L.Wilson,2015
Angiosperm,Cyperaceae,Carex,tristachya,,,Carex tristachya,Thunb.,1784
Angiosperm,Cyperaceae,Carex,truncatigluma,,,Carex truncatigluma,C.B.Clarke,1904
Angiosperm,Cyperaceae,Carex,turrita,,,Carex turrita,C.B.Clarke,1904
Angiosperm,Cyperaceae,Cladium,mariscus,,,Cladium mariscus,(L.) Pohl,1809
Angiosperm,Cyperaceae,Cyperus,albescens,,,Cyperus albescens,(Steud.) Larridon & Govaerts,2016
Angiosperm,Cyperaceae,Cyperus,alternifolius,flabelliformis,,Cyperus alternifolius flabelliformis,L.,1767
Angiosperm,Cyperaceae,Cyperus,babakan,,,Cyperus babakan,Steud.,1854
Angiosperm,Cyperaceae,Cyperus,brevifolius,,,Cyperus brevifolius,(Rottb.) Endl. ex Hassk.,1844
Angiosperm,Cyperaceae,Cyperus,compactus,,,Cyperus compactus,Retz.,1788
Angiosperm,Cyperaceae,Cyperus,compressus,,,Cyperus compressus,L.,1753
Angiosperm,Cyperaceae,Cyperus,cuspidatus,,,Cyperus cuspidatus,Kunth,1816
Angiosperm,Cyperaceae,Cyperus,cyperinus,,,Cyperus cyperinus,(Retz.) Valck.Sur.,1898
Angiosperm,Cyperaceae,Cyperus,cyperoides,,,Cyperus cyperoides,(L.) Kuntze,1898
Angiosperm,Cyperaceae,Cyperus,diaphanus,,,Cyperus diaphanus,Schrad.,1824
Angiosperm,Cyperaceae,Cyperus,difformis,,,Cyperus difformis,L.,1756
Angiosperm,Cyperaceae,Cyperus,diffusus,,,Cyperus diffusus,Vahl,1805
Angiosperm,Cyperaceae,Cyperus,digitatus,digitatus,,Cyperus digitatus digitatus,Roxb.,1820
Angiosperm,Cyperaceae,Cyperus,distans,,,Cyperus distans,L.f.,1782
Angiosperm,Cyperaceae,Cyperus,dubius,,,Cyperus dubius,Rottb.,1773
Angiosperm,Cyperaceae,Cyperus,elatus,,,Cyperus elatus,L.,1756
Angiosperm,Cyperaceae,Cyperus,flavidus,,,Cyperus flavidus,Retz.,1788
Angiosperm,Cyperaceae,Cyperus,haspan,,,Cyperus haspan,L.,1753
Angiosperm,Cyperaceae,Cyperus,imbricatus,,,Cyperus imbricatus,Retz.,1788
Angiosperm,Cyperaceae,Cyperus,iria,,,Cyperus iria,L.,1753
Angiosperm,Cyperaceae,Cyperus,javanicus,,,Cyperus javanicus,Houtt.,1782
Angiosperm,Cyperaceae,Cyperus,leptocarpus,,,Cyperus leptocarpus,(F.Muell.) Bauters,2014
Angiosperm,Cyperaceae,Cyperus,malaccensis,malaccensis,,Cyperus malaccensis malaccensis,Lam.,1791
Angiosperm,Cyperaceae,Cyperus,melanospermus,melanospermus,,Cyperus melanospermus melanospermus,(Nees) Valck.Sur.,1898
Angiosperm,Cyperaceae,Cyperus,michelianus,michelianus,,Cyperus michelianus michelianus,(L.) Delile,1830
Angiosperm,Cyperaceae,Cyperus,michelianus,pygmaeus,,Cyperus michelianus pygmaeus,(L.) Delile,1830
Angiosperm,Cyperaceae,Cyperus,mindorensis,,,Cyperus mindorensis,(Steud.) Huygh,2014
Angiosperm,Cyperaceae,Cyperus,nutans,,,Cyperus nutans,Vahl,1805
Angiosperm,Cyperaceae,Cyperus,odoratus,odoratus,,Cyperus odoratus odoratus,L.,1753
Angiosperm,Cyperaceae,Cyperus,pedunculatus,,,Cyperus pedunculatus,(R.Br.) J.Kern,1958
Angiosperm,Cyperaceae,Cyperus,pilosus,,,Cyperus pilosus,Vahl,1805
Angiosperm,Cyperaceae,Cyperus,polystachyos,polystachyos,,Cyperus polystachyos polystachyos,Rottb.,1773
Angiosperm,Cyperaceae,Cyperus,procerus,,,Cyperus procerus,Rottb.,1773
Angiosperm,Cyperaceae,Cyperus,pulchellus,,,Cyperus pulchellus,R.Br.,1810
Angiosperm,Cyperaceae,Cyperus,pulcherrimus,,,Cyperus pulcherrimus,Willd. ex Kunth,1837
Angiosperm,Cyperaceae,Cyperus,pumilus,,,Cyperus pumilus,L.,1756
Angiosperm,Cyperaceae,Cyperus,rotundus,,,Cyperus rotundus,L.,1753
Angiosperm,Cyperaceae,Cyperus,sanguinolentus,,,Cyperus sanguinolentus,Vahl,1805
Angiosperm,Cyperaceae,Cyperus,sesquiflorus,cylindricus,,Cyperus sesquiflorus cylindricus,(Torr.) Mattf. & Kük.,1935
Angiosperm,Cyperaceae,Cyperus,sesquiflorus,sesquiflorus,,Cyperus sesquiflorus sesquiflorus,(Torr.) Mattf. & Kük.,1935
Angiosperm,Cyperaceae,Cyperus,stenophyllus,,,Cyperus stenophyllus,Valck.Sur.,1912
Angiosperm,Cyperaceae,Cyperus,stoloniferus,,,Cyperus stoloniferus,Retz.,1786
Angiosperm,Cyperaceae,Cyperus,sulcinux,,,Cyperus sulcinux,C.B.Clarke,1884
Angiosperm,Cyperaceae,Cyperus,tenuiculmis,,,Cyperus tenuiculmis,Boeckeler,1870
